"","cell","proj_id","treatment","mark","rep","desc","prog","dlink","urltex"
"2578","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208651","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02578&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02578"
"2579","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208652","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02579&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02579"
"2580","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208653","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02580&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02580"
"2581","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208654","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02581&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02581"
"2582","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208655","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02582&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02582"
"2583","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208656","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02583&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02583"
"2584","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208657","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02584&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02584"
"2585","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208658","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02585&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02585"
"2586","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208659","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02586&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02586"
"2587","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208660","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02587&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02587"
"2588","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208661","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02588&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02588"
"2589","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208662","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02589&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02589"
"2590","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208663","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02590&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02590"
"2591","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208664","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02591&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02591"
"2592","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208665","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02592&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02592"
"2593","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208666","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02593&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02593"
"2594","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208667","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02594&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02594"
"2595","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208668","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02595&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02595"
"2596","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208669","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02596&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02596"
"2597","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208670","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02597&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02597"
"2598","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208671","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02598&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02598"
"2599","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208672","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02599&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02599"
"2600","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208673","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02600&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02600"
"2601","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208674","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02601&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02601"
"2602","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208675","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02602&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02602"
"2603","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208676","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02603&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02603"
"2604","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208677","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02604&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02604"
"2605","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208678","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02605&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02605"
"2606","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208679","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02606&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02606"
"2607","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208680","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02607&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02607"
"2608","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208681","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02608&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02608"
"2609","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208682","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02609&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02609"
"2610","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208683","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02610&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02610"
"2611","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208684","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02611&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02611"
"2612","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208685","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02612&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02612"
"2613","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208686","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02613&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02613"
"2614","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208687","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02614&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02614"
"2615","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208688","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02615&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02615"
"2616","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208689","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02616&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02616"
"2617","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208690","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02617&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02617"
"2618","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208691","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02618&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02618"
"2619","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208692","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02619&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02619"
"2620","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208693","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02620&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02620"
"2621","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208694","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02621&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02621"
"2622","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208695","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02622&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02622"
"2623","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208696","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02623&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02623"
"2624","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208697","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02624&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02624"
"2625","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208698","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02625&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02625"
"2626","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208699","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02626&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02626"
"2627","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208700","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02627&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02627"
"2628","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208701","colonadenocarcinoma","ATCCCCL-229","FailedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02628&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02628"
"2629","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208702","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02629&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02629"
"2630","LoVo","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM1208703","colonadenocarcinoma","ATCCCCL-229","PassedQC","Yan J, et al. Cell 2013 Aug 15","MACS-1.4","http://rna.sysu.edu.cn/chipbase/download.php?base_page=chip_seq_browse&assembly=hg38&protein=NA&sample_id=HUMHG02630&Ftype=tab","http://rna.sysu.edu.cn/chipbase/chip_seq_browse.php?organism=human&assembly=hg38&protein=NA&sample_id=HUMHG02630"
